Customer Satisfaction Score,Response Time,Daily User Logins,Average Session Duration,Survey Response Rate,Transaction Amount,Product Rating,Preferred Communication Channel,Membership Status,Product Category Preference,High-Value Purchase Count,Customer Support Calls,Website Click-Through Rate,Newsletter Open Rate,Social Media Engagement Score,Referral Count,Account Age,Feedback Score,Product Return Rate,Marketing Email Click Rate,Subscription Status,Product Upsell Success,Customer Segment Group,Interest in New Product,Income Level
63,32.44,63,96.44,88.34,16.56,82,SMS,Yes,Platinum,76.65,54.61,54,34.9,78.58,42,36,96,No,79.25,1,1,B,Yes,Medium
12,67.63,86,56.72,46.09,52.00,16,Email,Yes,Platinum,75.32,77.16,21,10.9,16.00,64,40,2,No,23.03,0,1,D,Yes,Low
62,64.58,88,11.36,10.02,85.53,16,Phone,Yes,Platinum,38.54,10.35,67,85.5,9.94,36,3,24,No,81.71,0,1,B,No,Medium
74,2.50,15,49.77,2.40,10.36,32,SMS,Yes,Gold,21.73,62.58,88,30.5,4.94,63,72,48,No,74.63,1,1,C,Yes,High
55,51.32,25,74.03,24.61,93.90,56,Email,Yes,Gold,53.22,5.50,9,35.8,36.03,22,93,47,No,5.51,1,1,C,No,Medium
35,98.10,93,26.14,31.50,54.03,29,Phone,Yes,Platinum,95.74,21.75,86,72.7,20.12,18,58,8,No,33.72,0,1,D,No,High
54,94.48,60,1.94,96.37,83.38,88,SMS,Yes,Basic,80.16,61.25,95,29.6,12.35,72,99,15,No,43.07,0,1,A,No,Medium
36,83.53,49,87.51,49.61,50.25,50,Email,Yes,Gold,53.22,59.95,5,36.5,8.95,18,33,67,No,98.71,1,1,C,Yes,High
77,6.31,49,64.18,1.56,59.36,94,Phone,Yes,Gold,36.93,36.96,96,80.0,63.71,64,67,17,No,64.66,1,1,A,Yes,High
75,53.89,38,65.58,49.74,99.42,61,SMS,Yes,Gold,89.08,49.22,70,20.2,55.94,20,24,16,No,51.47,0,1,C,Yes,Low
6,86.01,36,51.68,44.58,94.97,19,Email,Yes,Platinum,33.52,11.24,72,78.6,31.36,78,10,43,No,27.55,0,1,C,Yes,Low
79,26.66,29,88.35,22.90,68.00,92,Phone,Yes,Platinum,13.80,24.26,40,76.0,8.97,22,48,7,No,61.46,1,0,A,No,Low
54,39.61,32,62.34,99.66,29.34,12,SMS,Yes,Basic,10.67,41.01,85,47.8,78.18,5,49,82,No,11.43,0,0,C,Yes,Medium
30,97.64,90,44.08,49.61,50.25,50,Email,Yes,Gold,53.54,29.07,56,13.6,75.69,99,5,79,No,3.38,0,0,A,No,Low
90,63.47,51,19.19,84.41,28.57,1,Phone,Yes,Basic,97.45,71.67,17,86.5,81.00,85,18,52,No,67.77,0,1,A,No,High
77,5.40,17,39.67,56.32,41.77,30,SMS,Yes,Gold,94.99,15.05,86,18.5,42.09,98,79,36,No,32.20,0,0,B,No,Medium
64,83.27,29,21.28,45.14,68.48,41,Email,Yes,Platinum,83.45,50.92,59,20.1,65.45,84,20,6,No,81.59,1,0,D,No,High
53,53.98,47,68.78,84.48,72.08,23,Phone,Yes,Basic,6.86,18.86,77,19.2,67.26,99,64,48,No,77.18,0,1,C,No,Low
4,10.89,43,94.62,7.49,72.13,51,SMS,Yes,Basic,70.04,10.04,3,46.8,47.73,65,71,51,No,25.02,0,0,D,Yes,Low
61,59.19,13,75.74,20.36,4.21,16,Email,Yes,Gold,31.50,16.27,45,22.0,98.41,77,60,72,No,74.36,1,1,D,No,High
77,74.45,63,19.55,58.84,5.66,3,Phone,Yes,Platinum,27.27,68.29,94,84.4,44.51,29,31,73,No,36.55,1,0,C,No,High
28,69.88,40,92.86,21.88,78.74,93,SMS,Yes,Platinum,30.95,149.42,94,3.8,48.46,32,55,99,No,76.96,1,0,D,Yes,Medium
97,87.47,84,19.35,27.18,78.76,73,Email,Yes,Platinum,52.55,45.61,10,43.5,99.22,34,69,51,No,74.83,1,1,C,Yes,High
68,48.03,93,14.05,48.02,85.62,76,Phone,Yes,Gold,50.63,20.11,64,78.6,7.18,60,58,26,No,49.98,1,0,A,No,Low
19,73.73,100,81.10,42.47,64.36,47,SMS,Yes,Gold,53.78,6.34,12,50.0,35.87,43,39,71,No,94.21,1,1,A,No,Low
80,73.20,57,43.61,52.54,96.18,97,Email,Yes,Platinum,64.79,47.78,56,47.6,47.82,43,90,46,No,22.88,0,0,C,Yes,Medium
96,30.58,22,5.53,27.29,50.63,60,Phone,Yes,Basic,77.62,27.02,57,46.0,47.74,67,41,25,No,82.38,1,1,A,No,High
44,80.36,63,22.57,9.50,49.89,58,SMS,Yes,Gold,80.63,480.94,73,85.3,23.89,55,12,4,No,95.02,0,1,B,No,Medium
21,60.33,33,15.15,73.98,38.18,47,Email,Yes,Gold,74.85,47.81,84,34.8,74.71,24,86,35,No,80.42,0,0,A,Yes,Low
59,78.86,83,25.08,49.61,50.25,50,Phone,Yes,Gold,98.46,55.78,87,8.8,90.21,56,54,14,No,48.45,0,0,A,No,Medium
78,96.77,66,4.03,71.91,72.91,54,SMS,Yes,Platinum,88.74,28.41,7,74.5,53.30,64,94,94,No,26.49,1,1,B,Yes,High
84,10.78,62,50.92,92.51,47.42,8,Email,Yes,Platinum,72.00,82.78,74,25.7,95.81,15,41,53,No,12.47,1,0,B,No,Medium
46,15.91,56,38.47,64.84,98.03,73,Phone,Yes,Basic,23.00,13.53,58,74.6,42.23,19,64,68,No,58.63,1,1,D,Yes,Medium
75,94.20,2,17.66,66.12,54.18,72,SMS,Yes,Gold,40.87,25.91,30,22.0,1.12,69,73,79,No,91.40,1,1,A,No,High
53,90.09,67,82.63,85.30,48.78,91,Email,Yes,Basic,10.27,58.36,22,94.2,89.34,80,88,84,No,9.12,1,0,A,No,High
16,88.51,32,89.08,49.61,50.25,50,Phone,Yes,Gold,87.03,49.75,51,21.6,19.86,61,43,15,No,4.67,1,0,B,No,High
22,80.58,25,81.72,53.08,80.50,61,SMS,Yes,Platinum,45.43,74.33,44,29.2,81.06,41,45,8,No,82.25,0,0,B,Yes,High
83,56.42,36,97.15,72.11,31.73,19,Email,Yes,Basic,42.78,44.37,78,23.8,45.78,8,12,79,No,38.60,0,1,B,No,High
75,37.77,56,39.53,49.61,50.25,50,Phone,Yes,Basic,31.93,28.07,10,87.2,81.32,79,18,60,No,61.25,1,0,B,No,High
59,30.52,11,50.73,5.95,36.36,4,SMS,Yes,Gold,23.54,5.47,30,89.3,84.24,88,39,88,No,95.80,0,1,C,No,Medium
76,89.98,96,77.00,24.02,50.84,35,Email,Yes,Platinum,97.42,28.76,3,21.4,63.97,81,75,80,No,22.44,1,0,B,No,High
15,92.97,50,64.01,9.43,57.68,85,Phone,Yes,Platinum,72.98,39.90,29,8.9,19.54,98,87,35,No,76.48,1,1,A,Yes,Low
80,27.67,70,80.97,51.59,50.10,44,SMS,Yes,Platinum,13.47,91.42,84,42.3,78.18,17,97,9,No,99.79,0,1,B,No,Low
62,10.46,47,39.43,49.61,50.25,50,Email,Yes,Gold,80.84,2.72,84,79.7,62.10,4,94,10,No,76.39,1,1,B,No,High
94,72.40,91,21.76,49.61,50.25,50,Phone,Yes,Gold,40.85,46.59,19,44.1,15.63,62,2,43,No,99.44,1,0,D,Yes,Low
46,8.04,87,65.04,37.99,85.51,41,SMS,Yes,Platinum,10.90,25.81,65,41.1,13.31,15,71,68,No,72.15,1,1,D,Yes,High
17,78.15,84,3.77,52.43,24.91,93,Email,Yes,Basic,12.08,76.52,27,69.2,24.99,39,33,60,No,52.14,0,1,A,Yes,Medium
85,27.52,22,56.79,8.72,47.99,46,Phone,Yes,Gold,93.42,64.76,54,14.4,68.30,74,69,8,No,22.85,1,1,C,No,Medium
66,70.10,30,68.48,79.63,5.53,94,SMS,Yes,Gold,31.78,47.80,92,85.4,36.56,39,22,42,No,45.18,0,0,A,Yes,Medium
10,28.97,12,80.36,69.98,80.30,64,Email,Yes,Gold,87.57,46.60,21,74.7,33.75,22,79,45,No,67.24,1,0,D,Yes,High
45,88.81,70,49.44,69.88,31.11,20,Phone,Yes,Platinum,93.61,76.38,39,93.8,58.80,94,21,37,No,0.57,1,1,D,Yes,Low
39,33.10,45,45.59,89.05,10.47,76,SMS,Yes,Platinum,94.12,1.05,85,18.2,15.54,91,94,40,No,81.39,1,1,B,No,Low
45,33.96,74,61.89,78.04,53.68,5,Email,Yes,Basic,25.14,25.73,37,34.4,27.93,32,14,1,No,7.45,0,0,B,Yes,Low
21,15.07,83,28.73,47.47,35.80,87,Phone,Yes,Gold,19.92,47.33,17,24.9,98.72,61,5,48,No,32.94,1,0,B,Yes,Low
81,48.82,11,31.03,62.39,95.85,88,SMS,Yes,Basic,1.80,35.18,77,25.0,29.17,12,71,29,No,52.41,1,1,A,Yes,Low
27,1.46,72,28.02,48.08,16.54,7,Email,Yes,Gold,25.92,10.43,3,18.6,80.04,98,51,81,No,68.40,0,0,D,No,Low
3,16.62,30,95.33,4.05,45.17,77,Phone,Yes,Platinum,65.12,75.75,4,79.6,42.21,2,85,96,No,88.89,0,1,B,No,High
58,4.49,21,28.95,19.48,65.02,53,SMS,Yes,Basic,11.19,18.72,54,97.8,73.91,82,73,8,No,54.00,0,0,C,Yes,Medium
79,57.08,37,14.00,67.16,83.88,85,Email,Yes,Basic,24.10,37.07,43,58.5,54.98,17,28,74,No,69.32,1,0,B,Yes,Medium
47,94.76,33,93.82,87.35,76.50,69,Phone,Yes,Gold,2.40,48.91,63,40.2,12.57,70,84,64,No,42.35,1,1,D,Yes,Medium
47,22.89,27,72.74,16.92,29.03,72,SMS,Yes,Platinum,94.92,4.73,90,56.4,9.87,83,5,51,No,67.85,0,1,C,No,High
45,18.05,41,4.34,15.06,83.26,92,Email,Yes,Platinum,71.96,1.24,11,73.7,68.01,88,76,95,No,26.31,0,1,A,No,Medium
79,32.84,36,61.69,93.75,59.10,23,Phone,Yes,Platinum,3.41,25.39,60,73.8,12.01,52,56,12,No,0.31,1,0,A,Yes,Low
69,65.46,15,16.91,65.91,23.82,44,SMS,Yes,Gold,31.33,74.60,32,38.3,55.58,51,28,61,No,45.81,1,1,D,Yes,High
89,57.37,89,66.41,12.07,9.40,76,Email,Yes,Gold,66.08,55.54,20,87.5,70.32,65,48,95,No,69.84,1,0,D,Yes,Medium
12,84.57,66,98.27,40.74,44.70,66,Phone,Yes,Platinum,80.30,57.11,36,63.6,17.25,43,50,46,No,37.56,0,1,B,No,High
78,4.29,27,49.55,91.28,7.21,58,SMS,Yes,Basic,87.66,27.49,86,37.7,4.73,22,65,21,No,18.25,0,1,A,Yes,Medium
92,16.04,73,72.79,45.15,56.40,10,Email,Yes,Gold,24.90,39.14,76,87.9,69.54,12,35,61,No,40.52,1,1,B,Yes,Medium
85,85.33,13,79.32,91.95,78.27,70,Phone,Yes,Gold,40.75,49.38,65,55.9,66.90,98,26,100,No,60.78,0,1,A,Yes,Low
53,21.38,9,6.47,58.80,70.23,22,SMS,Yes,Gold,12.60,79.78,77,68.1,24.79,5,78,56,No,85.23,1,0,C,Yes,Low
32,89.94,53,9.62,67.29,74.75,16,Email,Yes,Platinum,68.75,49.52,3,93.5,69.06,5,72,84,No,75.45,0,0,D,No,Medium
10,59.65,0,6.24,70.54,80.96,79,Phone,Yes,Platinum,18.33,31.88,27,93.2,87.71,45,79,75,No,9.61,1,1,D,No,Low
77,97.12,46,82.63,0.74,64.26,28,SMS,Yes,Basic,61.39,83.05,54,44.0,62.10,100,13,27,No,99.48,0,0,C,Yes,High
97,13.32,34,62.63,0.47,86.53,76,Email,Yes,Gold,86.11,32.10,28,74.0,57.87,36,58,92,No,0.47,0,1,B,Yes,Medium
56,30.78,75,9.33,8.99,54.02,32,Phone,Yes,Basic,97.46,32.67,92,31.7,55.41,0,26,5,No,99.56,0,0,D,No,Medium
25,51.24,1,72.75,57.81,62.33,73,SMS,Yes,Gold,73.19,99.42,45,17.2,6.97,48,72,60,No,59.45,0,1,B,Yes,High
93,89.20,25,86.21,61.51,96.21,20,Email,Yes,Platinum,47.96,94.38,82,19.9,28.24,98,6,45,No,69.74,1,1,D,No,High
79,29.29,46,66.73,49.61,50.25,50,Phone,Yes,Basic,30.26,92.62,79,31.5,60.35,44,81,69,No,72.63,0,1,C,No,Medium
63,31.42,19,95.73,58.19,3.23,78,SMS,Yes,Basic,91.44,21.56,53,77.2,8.32,75,76,55,No,67.04,1,0,D,Yes,Low
54,74.32,15,22.16,85.37,5.47,46,Email,Yes,Gold,73.84,30.85,42,23.4,10.28,23,90,48,No,74.08,1,0,A,No,Low
47,61.47,49,67.93,1.92,54.17,72,Phone,Yes,Platinum,29.07,32.88,81,25.2,24.63,87,43,66,No,60.22,0,1,B,No,Low
92,60.98,2,83.86,32.65,67.63,85,SMS,Yes,Platinum,14.91,38.77,91,9.4,97.64,23,62,33,No,52.46,0,1,C,Yes,Medium
93,5.55,98,46.40,36.91,4.17,23,Email,Yes,Platinum,88.55,93.97,73,69.0,89.95,13,8,71,No,42.42,1,1,D,Yes,High
79,17.98,81,47.53,26.16,46.37,79,Phone,Yes,Gold,83.31,15.07,6,5.7,2.23,2,80,74,No,35.58,0,1,A,Yes,Medium
25,58.10,26,14.02,49.61,50.25,50,SMS,Yes,Gold,17.36,94.16,7,70.8,22.21,97,32,4,No,85.56,0,0,C,Yes,Low
72,14.60,27,47.58,88.51,71.10,70,Email,Yes,Platinum,56.93,56.02,69,24.3,11.68,97,15,34,No,59.43,1,1,D,No,Medium
25,81.25,81,88.92,13.63,36.51,23,Phone,Yes,Basic,84.80,85.18,94,7.0,57.13,1,59,10,No,32.38,0,1,C,Yes,Medium
92,89.48,63,12.11,56.79,9.81,51,SMS,Yes,Gold,38.62,21.82,50,86.9,27.06,17,64,69,No,25.28,0,0,D,Yes,Medium
27,33.82,42,9.83,92.13,69.89,73,Email,Yes,Gold,54.99,73.77,36,49.3,65.24,28,83,21,No,0.47,1,0,A,No,High
49,55.87,96,63.77,49.61,50.25,50,Phone,Yes,Gold,11.51,9.84,96,70.0,10.89,34,68,91,No,8.32,1,0,B,No,Low
34,16.77,3,9.93,38.74,51.41,22,SMS,Yes,Platinum,39.78,89.06,80,55.3,68.29,15,77,61,No,27.28,1,1,C,No,High
16,49.38,19,98.37,65.18,50.57,44,Email,Yes,Platinum,25.88,10.86,90,94.9,24.34,98,55,24,No,7.69,1,0,A,Yes,Low
24,32.38,33,55.29,16.95,57.72,37,Phone,Yes,Basic,11.92,15.73,35,74.0,33.49,28,79,87,No,44.79,0,1,B,Yes,Low
56,2.03,90,88.03,12.47,84.90,16,SMS,Yes,Gold,48.15,38.51,52,23.3,93.19,94,68,15,No,38.21,0,1,C,Yes,Medium
73,95.62,21,10.30,59.00,43.26,33,Email,Yes,Basic,53.78,93.26,26,45.2,28.78,58,90,65,No,12.92,1,0,C,Yes,Medium
43,35.24,74,70.69,44.60,65.38,59,Phone,Yes,Gold,83.19,28.27,38,27.7,82.68,87,14,52,No,18.20,0,1,A,No,Medium
55,58.09,32,80.28,90.96,76.42,53,SMS,Yes,Platinum,15.94,77.58,798,33.2,84.85,64,30,20,No,98.67,0,0,B,Yes,High
56,77.99,12,87.44,12.79,90.43,22,Email,Yes,Basic,97.47,74.91,26,88.8,4.15,1,32,10,No,38.45,0,0,C,Yes,Medium
7,54.03,87,89.79,74.78,97.22,50,Phone,Yes,Basic,85.73,5.44,22,97.2,79.04,28,84,14,No,19.93,1,1,B,No,Low
30,84.31,6,73.64,48.33,43.96,70,SMS,Yes,Gold,81.42,32.27,73,91.9,69.13,23,70,70,No,25.63,1,1,D,No,High
5,33.62,89,10.69,52.80,57.56,29,Email,Yes,Platinum,16.14,90.12,18,17.4,58.45,98,45,52,No,69.64,0,0,B,Yes,Medium
81,81.97,19,46.04,2.27,53.44,7,Phone,Yes,Platinum,10.25,90.74,57,10.9,98.69,0,16,18,No,34.78,1,0,B,No,High
15,22.37,23,70.28,37.49,0.31,38,SMS,Yes,Platinum,77.69,56.42,33,36.1,43.04,85,3,35,No,83.12,1,1,A,No,Medium
39,90.30,14,32.57,81.56,63.23,76,Email,Yes,Gold,29.89,8.64,38,77.4,25.84,83,57,36,No,77.10,1,0,D,No,Low
31,49.75,75,15.76,90.33,1.78,3,Phone,Yes,Gold,48.54,42.89,74,21.4,59.40,92,6,88,No,8.25,1,0,A,Yes,High
0,0.95,83,56.83,36.35,40.29,46,SMS,Yes,Platinum,57.65,13.46,3,14.9,35.26,14,66,16,No,79.59,0,0,A,Yes,Low
28,51.34,82,6.92,17.65,93.10,32,Email,Yes,Basic,23.08,96.85,52,37.1,76.15,10,90,81,No,18.64,1,1,D,No,High
81,45.78,52,53.59,96.34,62.98,30,Phone,Yes,Gold,17.38,60.60,53,72.5,33.86,99,32,5,No,62.39,1,0,C,Yes,High
14,81.82,24,22.00,88.28,36.47,99,SMS,Yes,Gold,19.25,80.90,93,89.4,83.38,58,11,34,No,25.07,1,0,A,No,Low
75,60.95,36,93.82,33.52,18.87,72,Email,Yes,Gold,30.77,57.45,65,48.5,31.12,54,40,4,No,58.64,0,0,C,No,Low
85,91.04,61,12.65,90.36,72.82,88,Phone,Yes,Platinum,45.56,17.07,83,19.0,74.64,89,53,25,No,65.46,0,1,D,Yes,High
14,13.96,49,58.68,98.46,56.88,92,SMS,Yes,Platinum,54.19,0.00,46,21.9,71.42,20,47,2,No,39.25,0,0,A,Yes,Medium
49,94.86,64,12.76,80.43,72.11,89,Email,Yes,Basic,57.73,70.27,47,80.4,62.56,89,35,85,No,36.99,0,1,A,No,High
9,78.43,39,52.33,83.48,65.47,94,Phone,Yes,Gold,13.77,74.75,47,5.7,1.65,6,67,20,No,51.31,0,1,B,Yes,High
80,3.25,52,72.02,79.54,15.56,39,SMS,Yes,Basic,42.55,21.50,17,99.5,58.33,72,16,75,No,76.18,1,0,A,No,Low
45,14.38,67,32.58,7.57,65.16,58,Email,Yes,Gold,23.17,48.44,84,94.2,38.04,62,24,76,No,47.63,1,1,D,Yes,Low
79,81.48,1,25.23,3.20,77.65,18,Phone,Yes,Platinum,15.35,84.46,41,37.3,65.18,4,34,8,No,27.44,1,1,C,Yes,Low
94,39.41,16,55.37,49.61,50.25,50,SMS,Yes,Basic,58.29,43.71,97,9.5,75.18,35,70,96,No,11.33,1,1,D,No,Low
14,46.74,95,80.97,53.14,32.37,3,Email,Yes,Basic,12.17,86.22,52,83.7,77.85,33,70,99,No,26.43,0,1,C,Yes,High
31,14.77,76,29.30,37.31,90.31,66,Phone,Yes,Gold,22.27,82.52,45,65.1,74.19,25,98,24,No,15.15,0,1,B,Yes,Low
52,67.20,22,94.59,49.61,50.25,50,SMS,Yes,Platinum,31.15,49.44,8,58.9,63.17,25,57,30,No,68.05,0,0,D,No,Medium
69,88.34,6,98.69,88.01,4.33,25,Email,Yes,Platinum,4.98,77.99,43,76.1,32.55,82,36,48,No,14.81,0,1,A,Yes,High
48,64.39,34,5.75,20.46,46.75,89,Phone,Yes,Platinum,77.83,54.37,42,6.3,97.05,81,6,5,No,5.08,0,0,C,Yes,Medium
11,13.05,12,21.18,10.42,32.10,81,SMS,Yes,Gold,61.38,23.73,61,18.4,62.74,79,2,94,No,94.99,1,1,C,No,Medium
69,92.18,30,62.92,49.61,50.25,50,Email,Yes,Gold,1.55,98.76,77,22.6,74.80,36,25,57,No,97.65,0,1,D,No,Low
80,5.41,56,69.91,16.36,17.56,93,Phone,Yes,Platinum,3.69,25.82,62,60.5,22.55,74,46,80,No,23.73,1,1,C,Yes,Low
38,14.25,1,64.04,93.43,90.35,94,SMS,Yes,Basic,72.62,29.88,19,6.8,47.67,9,46,81,No,12.06,0,1,B,Yes,Medium
72,12.02,34,41.69,45.97,6.87,6,Email,Yes,Gold,30.19,41.14,55,2.7,44.50,94,75,32,No,69.86,0,1,B,No,Low
70,71.90,64,93.67,53.60,5.69,57,Phone,Yes,Gold,77.05,71.88,18,23.8,57.06,39,75,10,No,36.76,0,1,C,No,High
49,95.15,6,29.65,77.79,96.14,99,SMS,Yes,Gold,97.73,11.78,35,73.4,55.90,58,43,84,No,22.92,1,1,A,Yes,High
26,24.93,48,28.37,13.92,5.37,26,Email,Yes,Platinum,39.57,26.64,4,99.0,38.17,37,40,78,No,94.32,0,0,B,Yes,Medium
99,21.30,52,93.86,13.75,78.00,91,Phone,Yes,Platinum,56.64,47.85,27,53.6,37.59,47,85,85,No,54.59,0,1,C,No,High
88,89.27,66,95.30,49.61,50.25,50,SMS,Yes,Basic,66.61,22.19,3,2.1,35.90,13,57,25,No,34.46,1,1,B,No,High
36,57.11,72,2.40,19.48,43.84,36,Email,Yes,Gold,86.60,8.19,29,26.6,54.41,89,82,90,No,34.35,1,0,C,No,Low
63,49.83,83,5.39,73.61,69.28,87,Phone,Yes,Basic,60.41,69.44,98,10.9,62.92,60,1,66,No,77.30,1,1,C,No,Medium
87,20.81,90,93.59,28.48,34.54,71,SMS,Yes,Gold,2.89,81.76,4,97.4,60.00,44,73,72,No,21.39,1,0,A,No,Medium
98,41.25,79,93.98,18.55,72.46,70,Email,Yes,Platinum,99.43,55.01,22,27.9,79.15,36,21,92,No,8.16,1,1,C,No,Medium
30,48.66,97,98.01,8.72,90.64,44,Phone,Yes,Basic,45.72,0.57,94,97.4,43.24,44,2,20,No,79.56,0,1,C,Yes,Medium
25,86.65,85,89.71,81.74,80.62,85,SMS,Yes,Basic,7.21,27.51,86,99.7,42.31,47,39,55,No,68.40,0,1,A,No,High
54,56.00,24,42.40,34.47,90.77,4,Email,Yes,Gold,71.47,4.54,88,93.1,78.18,17,79,32,No,8.11,1,0,A,No,Medium
25,22.27,56,45.79,18.92,0.57,32,Phone,Yes,Platinum,38.04,96.33,92,39.1,94.14,9,1,33,No,70.44,1,0,A,Yes,Low
5,26.42,18,83.91,32.59,68.37,65,SMS,Yes,Platinum,92.58,63.93,86,4.4,37.83,6,34,28,No,81.82,0,0,C,Yes,Medium
45,9.72,98,28.81,19.97,56.46,48,Email,Yes,Platinum,34.50,70.00,57,28.9,92.28,72,30,86,No,97.56,1,0,A,No,Low
86,63.03,56,33.94,90.00,60.61,7,Phone,Yes,Gold,98.60,89.65,73,58.7,38.51,32,34,45,No,22.47,1,0,C,No,Low
16,13.93,95,94.24,66.85,46.56,89,SMS,Yes,Gold,92.17,31.10,27,58.8,35.06,6,96,90,No,86.81,0,0,A,No,Medium
56,48.28,28,80.60,35.16,19.69,41,Email,Yes,Platinum,11.58,10.16,29,72.0,53.78,82,72,64,No,91.50,1,0,C,Yes,High
45,80.46,93,49.76,62.00,65.47,58,Phone,Yes,Basic,43.57,18.53,18,11.5,42.32,9,73,90,No,83.94,0,0,A,No,Low
94,69.72,91,5.48,18.98,30.62,79,SMS,Yes,Gold,87.79,4.72,62,10.0,5.64,95,22,19,No,31.25,1,0,B,No,Medium
72,48.20,36,94.89,41.74,69.21,84,Email,Yes,Gold,57.01,14.90,3,66.5,62.14,70,22,34,No,5.77,0,0,B,No,Low
88,97.10,84,71.23,88.62,50.12,29,Phone,Yes,Gold,42.58,62.51,90,95.2,65.43,4,41,13,No,39.55,0,1,B,No,High
74,33.22,44,42.79,65.90,4.61,35,SMS,Yes,Platinum,42.13,69.40,46,24.5,65.12,20,38,95,No,91.35,0,0,B,Yes,High
74,31.17,7,75.22,60.21,86.66,12,Email,Yes,Platinum,52.55,39.91,9,92.9,19.51,36,19,26,No,69.68,0,0,B,Yes,Low
27,8.41,48,96.87,87.65,87.40,13,Phone,Yes,Basic,29.95,50.18,73,64.7,33.50,82,65,84,No,11.74,1,1,A,Yes,Medium
0,55.50,13,14.26,37.69,9.29,57,SMS,Yes,Gold,71.08,98.90,61,46.1,76.40,39,0,21,No,48.91,1,1,A,No,Low
8,15.67,52,75.58,39.70,20.08,43,Email,Yes,Basic,1.06,4.12,30,77.7,48.89,51,62,4,No,54.95,0,1,C,No,High
18,91.27,33,39.95,13.42,99.22,57,Phone,Yes,Gold,68.11,90.42,28,87.0,44.37,23,66,3,No,6.54,1,1,C,Yes,High
11,19.79,94,28.12,60.70,28.86,72,SMS,Yes,Platinum,31.26,77.92,16,72.8,77.21,86,69,17,No,5.59,0,0,D,Yes,Low
89,18.18,96,28.88,80.62,11.23,41,Email,Yes,Basic,48.44,60.53,60,57.0,48.34,19,1,68,No,77.39,1,0,C,No,Low
26,13.89,5,34.36,97.13,47.26,4,Phone,Yes,Basic,79.26,44.62,98,71.5,28.86,98,87,32,No,50.24,1,1,B,No,Low
61,95.79,54,15.63,30.73,5.20,2,SMS,Yes,Gold,63.35,18.11,91,88.0,40.76,52,50,44,No,98.68,1,0,D,No,Medium
84,46.68,8,58.23,5.49,81.59,59,Email,Yes,Platinum,93.87,90.08,7,86.3,92.80,45,89,45,No,54.64,0,1,D,No,High
59,62.47,66,5.29,84.82,91.68,29,Phone,Yes,Platinum,24.28,89.47,96,65.5,15.17,53,30,45,No,7.07,1,1,D,Yes,High
90,83.31,92,9.39,99.47,14.35,87,SMS,Yes,Platinum,68.92,99.57,69,70.7,66.72,98,72,50,No,77.70,0,0,A,No,Medium
77,86.76,11,41.49,2.38,82.77,1,Email,Yes,Gold,80.28,13.50,11,35.4,67.31,16,7,98,No,62.44,0,0,A,No,Low
40,79.28,97,49.51,88.75,94.52,44,Phone,Yes,Gold,45.45,64.47,65,54.3,22.83,36,41,66,No,24.16,1,1,C,No,High
75,24.09,88,5.26,54.02,8.84,60,SMS,Yes,Platinum,16.51,75.34,30,88.4,9.81,53,93,41,No,96.60,1,1,A,No,High
71,41.90,67,80.64,31.56,32.31,9,Email,Yes,Basic,53.29,14.11,49,29.5,80.26,82,43,43,No,35.71,0,1,B,No,Low
43,37.84,14,64.87,11.76,0.52,61,Phone,Yes,Gold,93.63,10.54,84,77.7,84.12,61,16,77,No,56.83,0,1,B,Yes,Low
36,98.65,7,34.88,55.52,62.10,81,SMS,Yes,Gold,59.84,0.66,62,75.9,91.81,39,5,13,No,95.06,1,0,A,Yes,Low
96,47.16,77,51.66,85.68,63.29,32,Email,Yes,Gold,78.70,70.87,1,86.7,52.08,93,1,86,No,66.11,1,1,B,Yes,High
57,18.16,39,16.93,1.04,72.35,31,Phone,Yes,Platinum,42.37,83.27,86,46.7,93.30,30,37,48,No,39.87,1,0,A,No,Medium
90,72.23,77,44.95,75.30,60.60,73,SMS,Yes,Platinum,16.23,85.64,66,82.8,56.11,43,82,5,No,60.94,1,0,D,No,High
1,27.18,98,45.36,94.95,80.42,26,Email,Yes,Basic,30.34,44.23,7,81.6,8.19,48,7,65,No,0.11,0,0,B,Yes,Low
14,12.64,18,94.37,9.94,48.35,8,Phone,Yes,Gold,7.16,43.15,13,32.4,18.89,48,89,40,No,77.49,0,1,A,No,Medium
38,26.92,83,61.72,25.31,88.77,54,SMS,Yes,Basic,16.20,361.18,23,22.0,7.73,47,82,24,No,57.31,0,1,A,No,Low
41,32.32,28,69.86,70.95,92.67,3,Email,Yes,Gold,99.21,7.78,80,59.3,16.17,77,36,25,No,47.70,1,1,A,Yes,Low
44,24.96,48,16.07,28.28,21.32,36,Phone,Yes,Platinum,57.24,78.46,30,80.7,24.96,85,83,59,No,41.43,0,1,C,Yes,Low
90,51.35,75,20.24,77.17,70.29,11,SMS,Yes,Basic,65.89,80.12,35,38.2,27.45,19,96,70,No,92.77,0,0,A,No,Medium
9,66.49,65,57.78,88.78,47.84,71,Email,Yes,Basic,48.21,73.60,23,64.4,8.51,86,72,95,No,18.30,0,1,C,Yes,High
71,64.22,75,47.51,72.35,97.11,18,Phone,Yes,Gold,16.51,806.56,42,3.3,56.16,24,43,4,No,19.15,1,0,A,Yes,Medium
79,16.49,23,3.65,90.09,93.33,8,SMS,Yes,Platinum,94.06,26.13,37,6.9,62.85,27,25,98,No,18.71,0,1,D,No,Low
